sEXT,sNEU,sAGR,sCON,sOPN
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.35967302452316074,0.5,0.44776119402985076,0.5070422535211268,0.781818181818182
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
0.8637602179836512,0.7857142857142857,0.40298507462686567,0.8591549295774648,0.5454545454545454
